"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
46836,"Ant","Antidote","notifications","RESOLVED","INVALID","preved medved","2009-03-11 08:19:43"
55574,"Ant","Core","notifications","RESOLVED","INVALID","Enter character up to max length in the 'Remarks' text box then full text saved doesn't display in column.","2013-09-20 10:58:39"
42030,"Ant","Core tasks","notifications","RESOLVED","INVALID","Class-Path attribute is not merged in the proper order in <manifest>","2008-02-22 12:18:59"
45324,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","FTP does not work with CMS Version 20 running under z/VM Version 5 Release 2.0","2008-07-14 07:36:33"
40725,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","build does not fail if <property environment... fails","2014-01-05 14:31:01"
55751,"Ant","Documentation","notifications","RESOLVED","FIXED","Description of filesmatch textfile attribute behavior is wrong","2013-11-07 08:16:28"
35802,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","earExport Begins and then terminates in midway","2009-07-30 06:04:26"
37548,"Ant","Core tasks","notifications","RESOLVED","FIXED","Jar manifest lines too long","2006-07-10 14:54:52"
48932,"Ant","Core tasks","notifications","RESOLVED","FIXED","email : IO error sending mail with plain mimetype","2010-03-18 18:50:49"
39610,"Ant","Core tasks","notifications","RESOLVED","INVALID","CVS task doesn't display password prompt using 'ext' protocol and  jdk1.4 or higher","2008-10-16 04:02:46"
37660,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","using replace with <replacetoken>&#10;</replacetoken>","2008-12-05 02:21:11"
40919,"Ant","Core tasks","notifications","RESOLVED","FIXED","Bad EOF handling code in CBzip2InputStream","2008-02-22 12:18:59"
49090,"Ant","Core tasks","notifications","RESOLVED","FIXED","Possible <jar> filesetmanifest=""merge"" regression 1.8.0","2010-04-13 10:26:46"
53503,"Ant","Core tasks","notifications","RESOLVED","FIXED","Zip archives cannot be opened by Winzip if more than 65535 entries are present","2014-01-04 15:12:37"
32989,"Ant","Core","notifications","RESOLVED","WORKSFORME","Reference to fileset does not work as expected","2008-02-22 12:18:59"
36095,"Ant","Build Process","notifications","RESOLVED","INVALID","Build failed error","2008-02-22 12:18:59"
34516,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Java ant task crashes JVM if not forked","2006-09-18 10:00:40"
43994,"Ant","Core","notifications","RESOLVED","WORKSFORME","AntClassLoader getPackage() returns null","2009-07-22 04:14:04"
53773,"Ant","Optional Tasks","notifications","NEEDINFO","---","[junitreport] Failed to transform using stylesheet jar","2014-01-11 18:19:02"
47470,"Ant","Core tasks","notifications","CLOSED","FIXED","Invalid warning when creating a ResourceCollection based Archive","2009-07-19 21:33:11"
51110,"Ant","Core","notifications","RESOLVED","FIXED","[PATCH] Ambiguous expected result from the resourceexists condition with URLResource","2014-03-15 07:16:59"
56689,"Ant","Core tasks","notifications","NEW","---","id/refid not available in ResourceCollection","2014-07-04 04:14:34"
39932,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","lcp.bat prepends rather than appends","2008-02-22 12:18:59"
34680,"Ant","Core","notifications","RESOLVED","FIXED","Eclipse and AntXMLContext.setCurrentTargets(Map)","2008-02-22 12:18:59"
42534,"Ant","Core","notifications","RESOLVED","DUPLICATE","<parallel> task does not start new processes as expected","2008-02-22 12:18:59"
38039,"Ant","Build Process","notifications","RESOLVED","FIXED","java.lang.UnsupportedOperationException: This parser does not support ""null""","2008-02-22 12:18:59"
53959,"Ant","Core","notifications","RESOLVED","FIXED","delete task w/ removeNotFollowedSymlinks=""true"" and includes,followSymLinks=""false"" on fileset does not filter symlinks correctly","2014-01-05 12:54:48"
47642,"Ant","Core tasks","notifications","NEW","---","PumpStreamHandler can interleave I/O in incorrect order","2009-08-04 13:48:30"
33281,"Ant","Documentation","notifications","RESOLVED","FIXED","Clarify project, target, property, classpath and arg documentation","2008-02-22 12:18:59"
34830,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","WAR task LIB element must flatten its fileset","2008-02-22 12:18:59"
41269,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","javadoc <tag> element: mixing custom and standard tags","2008-02-22 12:18:59"
54295,"Ant","Core","notifications","RESOLVED","FIXED","wasted work in FTP.FTPDirectoryScanner.checkRemoteSensitivity","2014-01-02 14:38:42"
36641,"Ant","Optional SCM tasks","notifications","RESOLVED","WONTFIX","Problem in ClearCase task in SCM Optional SCM tasks","2012-05-28 11:05:32"
34936,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","java.io.IOException: cvs: not found when calling ant from crontab","2008-02-22 12:18:59"
38477,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","[junitreport] fails on CM Synergy/Continuus checkout filepaths","2008-02-22 12:18:59"
41353,"Ant","Core","notifications","RESOLVED","FIXED","synchronization issues around Ant's properties","2008-02-22 12:18:59"
49803,"Ant","Core","notifications","CLOSED","FIXED","Project.setDefault(null) throws NPE","2010-08-23 11:37:03"
44613,"Ant","Core tasks","notifications","RESOLVED","FIXED","""copy"" task incorrectly says files are up to date, and does not do the copy","2008-03-22 07:42:30"
47995,"Ant","Optional SCM tasks","notifications","NEW","---","StarTeam: The 'StarTeam exclusive lock' option is not defined in StarTeam but seems to be used anyway.","2009-10-14 15:45:13"
26197,"Ant","Core","notifications","NEW","---","Reference to realThing in UnknownElement.execute defined to null to early","2015-03-15 06:24:01"
33585,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","ClassNotFoundException For <junit>","2008-02-22 12:18:59"
57789,"Ant","Core","notifications","NEW","---","Add possibility to send email with CC and BCC via MailLogger","2015-04-03 09:57:57"
36803,"Ant","Core tasks","notifications","RESOLVED","FIXED","Macro elements dont include top level text","2008-02-22 12:18:59"
43004,"Ant","Optional Tasks","notifications","NEW","---","OutOfMemory caused by System.out when running simple JUnit test in <junit>.","2014-09-21 11:22:42"
48186,"Ant","Core","notifications","RESOLVED","FIXED","ant.bat file ignores -noclasspath if it is the first parameter","2010-01-26 09:43:20"
52343,"Ant","Documentation","notifications","RESOLVED","FIXED","basedir attr. doc. doesn't say how/if given relative path resolved","2011-12-28 07:26:45"
33770,"Ant","Core tasks","notifications","RESOLVED","FIXED","Unable to retrieve file","2008-02-22 12:18:59"
50101,"Ant",".NET Antlib","notifications","RESOLVED","INVALID","as a student i must test","2010-10-17 03:10:10"
32237,"Ant","Core","notifications","RESOLVED","FIXED","builtin keyword is broken","2008-02-22 12:18:59"
40421,"Ant","Core","notifications","RESOLVED","INVALID","tftp send error","2008-02-22 12:18:59"
54873,"Ant","Core tasks","notifications","RESOLVED","FIXED","unzip does not work on files bigger 4 gb","2013-04-23 14:41:54"
35301,"Ant","Core tasks","notifications","RESOLVED","FIXED","CvsTagDiff task behaves bad when diffing several packages.","2009-05-25 02:55:23"
52556,"Ant","Core","notifications","RESOLVED","FIXED","Remove check for duplicate entries on local classpath","2012-01-31 18:11:41"
33902,"Ant","Optional SCM tasks","notifications","NEW","---","clearcase clearaudit error after moving directories","2008-02-22 12:18:59"
46625,"Ant","Optional Tasks","notifications","NEW","---","large outputs from sshexec","2009-05-18 05:19:44"
50218,"Ant","Optional Tasks","notifications","NEW","---","ftp task with chmod action operates only on files, skipping directories","2013-04-11 14:09:05"
35505,"Ant","Core tasks","notifications","RESOLVED","FIXED","improve error message on ""[war] error while reading original manifest: error in opening zip file""","2009-07-28 03:02:55"
46783,"Ant","Core tasks","notifications","NEW","---","erroronmissingdir not supported by javac task","2011-01-12 20:39:53"
50430,"Ant","Core","notifications","NEW","---","XMLFragment doesn't provide Text nodes and Elements in proper order","2010-12-08 04:50:48"
55474,"Ant","Core tasks","notifications","NEW","---","Task Ant adds references after project implicit target is executed","2013-08-23 18:33:49"
45254,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Copy task's overwrite=""false"" is not honored when there is a warning about  -... modified in the future-","2008-08-08 06:13:40"
48816,"Ant","Core tasks","notifications","RESOLVED","FIXED","If <concat>'s first resourcecollection child is a <resources>, any subsequently added child resourcecollection joins the first","2010-02-25 17:47:46"
53020,"Ant","Documentation","notifications","NEW","---","manual/Tasks/import.html editorial errors","2012-04-01 00:51:19"
46929,"Ant","Core tasks","notifications","RESOLVED","INVALID","Javac and Override annotation","2009-04-09 07:26:02"
50553,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Apply task should make srcfile/targetfile available as a property","2011-01-07 03:19:22"
40742,"Ant","Build Process","notifications","RESOLVED","INVALID","Tag ""isset"" does not recognise property set with argument ""-D""","2008-02-22 12:18:59"
48853,"Ant","Core","notifications","RESOLVED","FIXED","AntClassloader#getCertificates is inefficient","2010-03-04 15:17:48"
43580,"Ant","Optional Tasks","notifications","RESOLVED","WORKSFORME","<script? tag does not support 'classpath' attribute","2008-02-22 12:18:59"
53212,"Ant","Core tasks","notifications","RESOLVED","INVALID","Unicode copyright string is encoded incorrectly","2012-05-29 20:57:02"
32792,"Ant","Core tasks","notifications","RESOLVED","FIXED","Invalid boolean test in ""Calling Target(s) msg"" of Ant task","2008-02-22 12:18:59"
39549,"Ant","Core","notifications","RESOLVED","FIXED","available should NOT search parent directories","2008-02-22 12:18:59"
42176,"Ant","Antidote","notifications","RESOLVED","INVALID","New bug","2008-02-22 12:18:59"
37632,"Ant","Core tasks","notifications","RESOLVED","INVALID","<javac> needs to be resource aware","2008-02-22 12:18:59"
40887,"Ant","Core tasks","notifications","RESOLVED","FIXED","copy task & sql task not working for DB2 license jar","2008-02-22 12:18:59"
32941,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] ExecuteJava should not catch ThreadDeath","2005-03-29 13:40:12"
39671,"Ant","Core","notifications","RESOLVED","WONTFIX","BuildListeners are not notified at the right time","2008-09-16 04:42:36"
45716,"Ant","Core","notifications","RESOLVED","FIXED","UpToDate logging is misleading","2008-09-26 04:36:08"
49232,"Ant","Core tasks","notifications","RESOLVED","INVALID","signjar task: AbstractJarSignerTask is not successfully filtering out passphrase prompt for storepass, keypass","2010-04-30 12:52:46"
43941,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Security note for sshexec downgrades security","2008-07-16 02:57:47"
53617,"Ant","Build Process","notifications","RESOLVED","FIXED","maven artifacts contains invalid url","2012-07-30 13:15:57"
51049,"Ant","Optional Tasks","notifications","CLOSED","FIXED","[PATCH] <junitreport> produces broken ""Properties >>"" link","2014-01-05 14:36:21"
56617,"Ant","Core","notifications","RESOLVED","INVALID","documented magic property ant.build.javac.target not set","2014-06-21 05:34:16"
36194,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","FTP-Task cannot chmod directory permissions","2010-11-05 09:59:54"
34580,"Ant","Core tasks","notifications","RESOLVED","FIXED","javadoc task breakiterator attribute ignored if doclet element present","2008-02-22 12:18:59"
53849,"Ant","Core tasks","notifications","NEW","---","Unable to restrict the packages for javadoc by using packageList","2014-01-05 10:35:04"
47593,"Ant","Core","notifications","RESOLVED","FIXED","say which zip file it was ""error in opening zip file""","2009-07-29 03:23:12"
51291,"Ant","Core tasks","notifications","NEW","---","<patternset><include> tag behaviour differs on windows and linux","2011-11-15 11:16:30"
33252,"Ant","Documentation","notifications","RESOLVED","FIXED","bad link on web site","2008-02-22 12:18:59"
56819,"Ant","Core tasks","notifications","RESOLVED","INVALID","taskdef classpath fails on windows when directory starts with ""U""","2014-08-06 17:56:13"
36301,"Ant","Core tasks","notifications","RESOLVED","FIXED","echoXML echoes the <?xml?> header, even when appending","2008-02-22 12:18:59"
34770,"Ant","Build Process","notifications","RESOLVED","INVALID","Stack Overflow with new (1.6.3) Ant","2008-02-22 12:18:59"
42640,"Ant","Core","notifications","RESOLVED","DUPLICATE","StackOverflowError in nested Macros","2008-10-28 10:03:01"
41189,"Ant","Documentation","notifications","RESOLVED","FIXED","[Patch] Updated docs with info for 'Virtual Ant' GUI in Editor/IDE section","2008-08-20 08:09:56"
49572,"Ant","Core tasks","notifications","RESOLVED","FIXED","Mkdir task fails if folder exist","2010-07-09 07:05:38"
54171,"Ant","Core tasks","notifications","RESOLVED","FIXED","<jar> filesetmanifest=""mergewithoutmain"" only works when <manifest> provided","2014-01-04 15:25:34"
47730,"Ant","Documentation","notifications","RESOLVED","FIXED","javadoc for buildStarted() in org.apache.tools.ant.BuildListener should be updated.","2009-08-25 00:40:02"
51646,"Ant","Core tasks","notifications","NEW","---","pathconvert - mapper using OS directory separator instead of dirsep","2012-01-19 18:13:27"
57244,"Ant","Core tasks","notifications","RESOLVED","INVALID","copy task does not fail if the file is missing and specified as a fileset","2014-11-21 14:51:14"
34872,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Using get task with authentication causes ArrayIndexOutOfBoundsException","2008-02-22 12:18:59"
46107,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","scp task does not finish inside sequential without using sftp","2008-12-12 04:07:09"
44525,"Ant","Build Process","notifications","RESOLVED","INVALID","Back up test","2008-03-04 05:17:00"
54305,"Ant","Core","notifications","RESOLVED","FIXED","more efficient method call in FileUtils.isContextRelativePath","2014-01-02 14:40:57"
47887,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Task 'get' should have a timeout parameter","2009-09-22 07:52:18"
57542,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","complete-ant-cmd.pl omits tasks without description","2015-02-07 14:28:14"
