Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,
22067,Ant,Core,notifications,RESOLVED,LATER,"Logging of ""Buildfile: *"" directly to System.out instead of through logging mechanism",2010-01-16 05:10:13,
18043,Ant,Core tasks,notifications,NEW,---,untar should recognize non-tar files instead of expanding them to garbage,2008-11-24 03:57:49,
24532,Ant,Core tasks,notifications,NEW,---,ProjectHelp - refactored project help output,2009-07-31 03:50:59,
23397,Ant,Core,notifications,RESOLVED,DUPLICATE,Need attribute for target tag to indicate hidden/internal target,2008-02-22 12:18:59,
5146,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,The Replace Task - possible extension to the property file feature,2008-02-22 12:18:59,
26227,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,<zip> task should allow overwrite when updating an existing zip file,2008-02-22 12:18:59,
29374,Ant,Core,notifications,NEW,---,Adding ant build script validation support,2008-11-24 03:58:08,
32142,Ant,Core,notifications,NEW,---,"[PROPOSAL, PATCH] External public entity and new system entity IDs.",2009-07-31 05:48:42,
19224,Ant,Core tasks,notifications,NEW,---,The <javac> task should accept the 'dependcache' and 'dependcacheref' attributes,2009-06-16 09:11:31,
20848,Ant,Core tasks,notifications,RESOLVED,FIXED,UpToDate task does not log when the target file does not exist,2008-02-22 12:18:59,
2735,Ant,Core tasks,notifications,RESOLVED,WONTFIX,a core task for idlj please,2008-02-22 12:18:59,
30794,Ant,Core,notifications,RESOLVED,FIXED,Provide access to extension points and attribute/element/extensions/text methods in IntrospectionHelper,2008-02-22 12:18:59,
7245,Ant,Optional Tasks,notifications,RESOLVED,FIXED,JUnit & JUnitReport tasks / VM constraints,2008-02-22 12:18:59,
1234,Ant,Core tasks,notifications,RESOLVED,FIXED,DirectoryScanner.scan throwing IllegalStateException,2008-02-22 12:18:59,
19358,Ant,Optional Tasks,notifications,RESOLVED,FIXED,Add timezone to FTP,2004-11-16 19:05:40,
15429,Ant,Core tasks,notifications,RESOLVED,FIXED,Enhancement to PathConvert.java,2008-02-22 12:18:59,
24802,Ant,Core tasks,notifications,RESOLVED,FIXED,The style task and nested classpath,2004-11-16 19:05:41,
7399,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,Attribute prefix for the tarfileset element,2008-02-22 12:18:59,
29630,Ant,Build Process,notifications,RESOLVED,WONTFIX,Auto discovery of build.xml when ant is run,2008-02-22 12:18:59,
13876,Ant,Optional Tasks,notifications,RESOLVED,WORKSFORME,"FTP task ""remotedir"" attribute support also for GET action",2008-02-22 12:18:59,
12024,Ant,Optional Tasks,notifications,RESOLVED,FIXED,[PATCH] Enable junit to inherit Ant properties as system properties,2004-11-16 19:05:39,
15552,Ant,Core tasks,notifications,RESOLVED,WORKSFORME,delete read-only files only,2008-02-22 12:18:59,
22460,Ant,Core,notifications,NEW,---,No access to the message output level from API,2008-11-24 03:57:55,
18363,Ant,Optional Tasks,notifications,RESOLVED,DUPLICATE,jythonc task,2008-02-22 12:18:59,
28394,Ant,Core tasks,notifications,NEW,---,"Add ""commentchars"" attribute to Sql task",2009-07-31 04:16:16,
31121,Ant,Optional Tasks,notifications,NEW,---,"echoproperties: Add suffix attribute and property attribute, etc",2008-02-22 12:18:59,
29743,Ant,Core,notifications,RESOLVED,FIXED,modified selector has poor cachefile save performance,2006-06-12 03:14:57,
31208,Ant,Core,notifications,RESOLVED,WORKSFORME,Add -targets task to ant executable options,2008-02-22 12:18:59,
21249,Ant,Core tasks,notifications,NEW,---,"Add ""getXxx()"" and ""clearXxx()"" methods to Javadoc task",2009-07-30 08:11:59,
23820,Ant,Core,notifications,RESOLVED,WONTFIX,include scanner setup non-nested filesets in debug output,2008-02-22 12:18:59,
7719,Ant,Core tasks,notifications,RESOLVED,FIXED,need to ref filesets,2008-02-22 12:18:59,
31271,Ant,Core tasks,notifications,NEW,---,enhance copy task: error if tokenvalues are missing when filtering,2009-07-31 05:41:38,
21345,Ant,Optional Tasks,notifications,RESOLVED,FIXED,javacc task to support javacc 3.x,2004-11-16 19:05:40,
23874,Ant,Optional Tasks,notifications,NEW,---,New wlstart task to start weblogic managed servers,2009-07-31 03:45:13,
22657,Ant,Wrapper scripts,notifications,RESOLVED,FIXED,[PATCH] runant.py should use ant-launcher.jar,2008-02-22 12:18:59,
29997,Ant,Core tasks,notifications,REOPENED,---,Implement wish list of functionality for <record/> task,2008-02-22 12:18:59,
14254,Ant,Optional Tasks,notifications,RESOLVED,INVALID,Avoid displaying task name in the build output,2008-02-22 12:18:59,
4452,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,provided <typedef> as a top-level element under <project>,2008-02-22 12:18:59,
25513,Ant,Core tasks,notifications,RESOLVED,FIXED,Please add 'level' property to JAR/ZIP tasks,2008-02-22 12:18:59,
9408,Ant,Core tasks,notifications,RESOLVED,WONTFIX,Add Overwrite attribute to the LoadProperties Task,2008-02-22 12:18:59,
12518,Ant,Core tasks,notifications,NEW,---,"Gunzip & BUnZip2 add filesets, patternsets, and overwrite attribute.",2008-11-24 03:57:44,
21494,Ant,Core tasks,notifications,NEW,---,<property>: version of location to search parent dirs,2009-07-30 08:14:47,
23942,Ant,Core,notifications,RESOLVED,FIXED,Addition of a local property,2008-07-11 16:05:54,
22774,Ant,Core tasks,notifications,RESOLVED,FIXED,[PATCH] Allow reallyquiet (-Q) to <cvs> task.,2008-02-22 12:18:59,
6415,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,Use boolean argument instead of String argument for P4Sync Task,2008-02-22 12:18:59,
14393,Ant,Optional Tasks,notifications,NEW,---,Support use of jndi within ant,2008-11-24 03:57:46,
28773,Ant,Optional Tasks,notifications,RESOLVED,FIXED,.Net <resource> should accept fileset.,2008-02-22 12:18:59,
12716,Ant,Documentation,notifications,CLOSED,INVALID,"Ant ""JavaDoc""",2008-02-22 12:18:59,
39702,Ant,Core tasks,notifications,RESOLVED,INVALID,Cannot delete directories via wildcard,2008-02-22 12:18:59,
16194,Ant,Core tasks,notifications,RESOLVED,FIXED,Copy should have an option to copy when file sizes are different,2008-02-22 12:18:59,
14512,Ant,Core,notifications,NEW,---,"Allow creating database connection similar to <path>, <database> condition",2012-01-12 15:24:08,
24062,Ant,Core tasks,notifications,RESOLVED,FIXED,make <replace> support resource collections,2008-12-05 07:38:53,
20164,Ant,Core,notifications,RESOLVED,WORKSFORME,File list generation needs to include date handling,2008-02-22 12:18:59,
22901,Ant,Core,notifications,REOPENED,---,[Patch] -only option to execute target(s) without dependencies,2009-07-31 03:22:40,
4752,Ant,Core,notifications,RESOLVED,LATER,Make Ant report an error when an undefined property is referenced.,2008-11-12 00:50:39,
25749,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,"add ""don't get rid of subdirs"" and ""only sync specified file mask"" options to Sync task",2008-02-22 12:18:59,
28911,Ant,Core tasks,notifications,RESOLVED,FIXED,<unzip>&Co extract absolute paths at the root.,2009-08-24 08:27:57,
11102,Ant,Core tasks,notifications,RESOLVED,FIXED,"<gzip> task does not accept ""destfile"" attribute.",2008-02-22 12:18:59,
21723,Ant,Core,notifications,RESOLVED,DUPLICATE,"FileSet should have ""if"" and ""unless""",2008-02-22 12:18:59,
23070,Ant,Core tasks,notifications,CLOSED,WORKSFORME,Delete task can't delete a directory based on a name pattern,2008-02-22 12:18:59,
4884,Ant,Core,notifications,RESOLVED,INVALID,Dependant targets fire unnecessarily,2008-02-22 12:18:59,
9809,Ant,Core tasks,notifications,RESOLVED,FIXED,"[SUBMIT] Chgrp, Chown Tasks",2004-11-16 19:05:39,
5492,Ant,Core,notifications,RESOLVED,WONTFIX,continue other targets on target fail,2008-02-22 12:18:59,
13152,Ant,Core tasks,notifications,RESOLVED,FIXED,Get task with verbose option does not flush output during download.,2008-02-22 12:18:59,
8502,Ant,Core tasks,notifications,RESOLVED,INVALID,Style task needs a failonerror/haltonerror attribute,2008-02-22 12:18:59,
17829,Ant,Optional Tasks,notifications,NEW,---,Allow ejbjar task to accept nested manifest,2008-11-24 03:57:49,
2328,Ant,Documentation,notifications,RESOLVED,FIXED,easy change to ant doc make much more browsable,2004-11-16 19:05:38,
16611,Ant,Core,notifications,RESOLVED,FIXED,"ant is confused when os.name returns ""Windows Server 2003"" and tries to exec ""command.com""",2011-01-05 03:53:32,
34907,Ant,Optional Tasks,notifications,NEW,---,Add Multipart subtype setting to MimeMailer,2008-10-14 04:03:26,
17961,Ant,Optional Tasks,notifications,NEW,---,New task to collect services from a JAR,2009-07-30 07:37:07,
23339,Ant,Core tasks,notifications,RESOLVED,INVALID,"Core Task War, Ear, Jar should have the M feature available",2008-02-22 12:18:59,
30606,Ant,Core tasks,notifications,RESOLVED,FIXED,[PATCH] Ability to specify actual executable for <javadoc>,2005-03-30 10:00:37,
29329,Ant,Other,notifications,RESOLVED,WONTFIX,enhancement request,2008-02-22 12:18:59,
3956,Ant,Wrapper scripts,notifications,RESOLVED,LATER,would a troubleshooting script be possible to health check installations?,2008-02-22 12:18:59,
15241,Ant,Core tasks,notifications,RESOLVED,FIXED,Enhance get to process a list of resources from a file,2009-09-29 08:04:02,
22140,Ant,Core tasks,notifications,RESOLVED,WORKSFORME,extend available to work /w JAR/ZIP files,2008-02-22 12:18:59,
18093,Ant,Core tasks,notifications,NEW,---,<EAR> task proposed nested tasks to ease application.xml management,2008-11-24 03:57:49,
20791,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,[PATCH] add support to <junit> for popping up the JUnit GUI,2008-02-22 12:18:59,
28043,Ant,Build Process,notifications,RESOLVED,FIXED,Add '.classpath' and '.project' to '.cvsignore',2004-11-16 19:05:41,
2663,Ant,Optional Tasks,notifications,RESOLVED,FIXED,make <depend> task work on a class-path,2008-02-22 12:18:59,
23441,Ant,Core tasks,notifications,RESOLVED,INVALID,support gjdoc with javadoc task,2008-02-22 12:18:59,
5177,Ant,Documentation,notifications,RESOLVED,FIXED,[PATCH] link to genjar external task,2008-02-22 12:18:59,
26308,Ant,Optional Tasks,notifications,NEW,---,fail on verify errors in borland deployment tool,2009-07-31 03:59:48,
5787,Ant,Optional Tasks,notifications,RESOLVED,INVALID,Enhanced PVCS task.,2008-02-22 12:18:59,
4025,Ant,Core,notifications,RESOLVED,INVALID,help attribute on target,2008-02-22 12:18:59,
16896,Ant,Core,notifications,NEW,---,Support in ProjectHelper / ProjectHelperImpl to operate on an InputStream,2010-05-24 16:47:57,
38918,Ant,Core tasks,notifications,NEW,---,Add 'real' overwrite support to Zip-based tasks,2009-07-31 06:28:20,
15388,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,[PATCH][embed proposal] Add lenient mode and java functions to JXpath task,2008-02-22 12:18:59,
22269,Ant,Core tasks,notifications,RESOLVED,FIXED,files pattern in <import/>,2009-11-14 23:26:04,
18192,Ant,Core tasks,notifications,RESOLVED,WORKSFORME,support nested element 'fileset' for java task,2008-02-22 12:18:59,
20956,Ant,Core tasks,notifications,NEW,---,java debugging and profiling,2008-11-24 03:57:53,
28133,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,Junit Report Enhancement request,2008-02-22 12:18:59,
7324,Ant,Core tasks,notifications,RESOLVED,INVALID,uptodate or fileset task allow combining of filesets,2008-02-22 12:18:59,
10404,Ant,Core tasks,notifications,RESOLVED,WONTFIX,The way in which property values are used can at times be very unintuitive,2008-02-22 12:18:59,
29539,Ant,Documentation,notifications,RESOLVED,FIXED,Log4jListener section of Ant Listeners & Loggers Doc Enhancement,2008-02-22 12:18:59,
11930,Ant,Documentation,notifications,RESOLVED,WONTFIX,Help make developers use ANT,2008-02-22 12:18:59,
22417,Ant,Core,notifications,RESOLVED,INVALID,"add an ""owner"", ""group"", and ""umask"" to the <war> task",2008-02-22 12:18:59,
21071,Ant,Optional Tasks,notifications,NEW,---,Improve JUnit XML reporting when not using batchtest,2008-11-24 03:57:53,
23660,Ant,Optional Tasks,notifications,NEW,---,"Added ""Rename"" action to the FTP task",2008-11-24 03:57:57,
31070,Ant,Optional Tasks,notifications,NEW,---,Task for ISO cd image file generation.,2008-02-22 12:18:59,
10570,Ant,Core,notifications,RESOLVED,FIXED,more value on <description> tag with -projecthelp,2008-02-22 12:18:59,
13939,Ant,Optional Tasks,notifications,NEW,---,Translate task should have better key matching capabilities,2008-11-24 03:57:45,
4241,Ant,Core tasks,notifications,RESOLVED,INVALID,macrame and path id problems,2008-02-22 12:18:59,
17134,Ant,Optional Tasks,notifications,RESOLVED,FIXED,Change <jdepend> task to support JDepend 2.5,2004-11-16 19:05:40,
12119,Ant,Core tasks,notifications,RESOLVED,FIXED,CvsTagDiff should inherit from AbstractCvsTask,2008-02-22 12:18:59,
3024,Ant,Core tasks,notifications,RESOLVED,FIXED,Mail task does not distinguish between contents of multiple files.,2004-11-16 19:05:38,
15707,Ant,Optional Tasks,notifications,RESOLVED,FIXED,new p4 functionality,2008-02-22 12:18:59,
21192,Ant,Documentation,notifications,NEW,---,documentation hard to read because of incorrect block-quoting style,2008-11-24 03:57:54,
29870,Ant,Core tasks,notifications,NEW,---,Need a way to specify proxyHost and proxyPort to javadoc task,2009-07-31 05:25:45,
28479,Ant,Documentation,notifications,RESOLVED,FIXED,[PATCH] Minor correction to xdocs/external.xml,2008-02-22 12:18:59,
19768,Ant,Core tasks,notifications,RESOLVED,FIXED,"request for ""daemon"" attribute for <java> task",2008-02-22 12:18:59,
23829,Ant,Optional Tasks,notifications,NEW,---,Enhancement to the Image Task,2011-01-16 04:09:34,
26887,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,FTP ability to synchronise,2008-02-22 12:18:59,
6226,Ant,Wrapper scripts,notifications,CLOSED,INVALID,"Organization of ant/lib directory, contents of ant/lib directory",2008-02-22 12:18:59,
14181,Ant,Core,notifications,RESOLVED,FIXED,ant (shell script) does not check if JAVA_HOME is set or exported,2008-02-22 12:18:59,
4406,Ant,Core tasks,notifications,RESOLVED,FIXED,"Proposed flexible, compiler specific ""flags"" target in javac",2004-11-16 19:05:38,
28546,Ant,Core,notifications,NEW,---,Ant should offer hierarchical resource containment,2008-11-24 03:58:05,
19875,Ant,Documentation,notifications,RESOLVED,INVALID,Undeprecate jvmargs in <java>,2008-02-22 12:18:59,
7901,Ant,Optional Tasks,notifications,RESOLVED,FIXED,[SUBMIT] SerialVer tasks,2008-02-22 12:18:59,
14320,Ant,Core tasks,notifications,NEW,---,"copy fileset followsymlinks=""false"" does not copy symlinks at all",2010-07-13 11:43:45,
28729,Ant,Core,notifications,NEW,---,Introducing an <annotation> element,2008-11-24 03:58:06,
23997,Ant,Core tasks,notifications,NEW,---,"Zip does not report ""Nothing to do:"", unlike tar and gzip",2008-11-24 03:57:58,
10977,Ant,Optional Tasks,notifications,RESOLVED,WONTFIX,idl support,2008-02-22 12:18:59,
22863,Ant,Core tasks,notifications,RESOLVED,FIXED,Can't efficiently just rename a directory with the move task,2008-02-22 12:18:59,
6492,Ant,Core tasks,notifications,RESOLVED,FIXED,Create Zip files that store permissions (zipfileset),2004-11-16 19:05:38,
28865,Ant,Optional Tasks,notifications,RESOLVED,FIXED,"JDepend <classespath> does not accept jars, but can with minor change.",2008-02-22 12:18:59,
31611,Ant,Core tasks,notifications,RESOLVED,INVALID,Extend 'macrodef' to allow use 'target' element in it,2008-02-22 12:18:59,
16273,Ant,Core tasks,notifications,RESOLVED,FIXED,CoreTask: comparing property resource files,2008-02-22 12:18:59,
20209,Ant,Core tasks,notifications,RESOLVED,FIXED,"allow to put result of ""get"" task into a property",2008-02-22 12:18:59,
27416,Ant,Other,notifications,RESOLVED,WONTFIX,templating targets,2008-02-22 12:18:59,
30380,Ant,Build Process,notifications,NEW,---,shutdown hook for xmllogger,2008-02-22 12:18:59,
6606,Ant,Core,notifications,REOPENED,---,META-BUG problems with delegating classloaders,2010-01-18 09:26:28,
13027,Ant,Core tasks,notifications,RESOLVED,DUPLICATE,Execute target in multiple build files,2008-02-22 12:18:59,
31812,Ant,Optional Tasks,notifications,RESOLVED,FIXED,added logging of local and remote timestamps,2008-02-22 12:18:59,
8429,Ant,Core tasks,notifications,RESOLVED,FIXED,Super-class SQLTask with an abstract JDBCTask.,2008-02-22 12:18:59,
16427,Ant,Core tasks,notifications,NEW,---,Output return value of setLastModified/document behaviour,2008-11-24 03:57:47,
18940,Ant,Core tasks,notifications,RESOLVED,WONTFIX,"Proposal for making antcall with parameters less ""bulky""",2008-02-22 12:18:59,
24259,Ant,Core tasks,notifications,NEW,---,<unzip> to extract files with current time and date,2008-11-24 03:57:59,
4928,Ant,Core,notifications,RESOLVED,FIXED,Please consider putting in constructors for ZipFileSet,2008-02-22 12:18:59,
29097,Ant,Core tasks,notifications,NEW,---,<signjar> should be inside <jar> task in order for dependency checking to work.,2008-12-03 22:32:03,
3757,Ant,Core tasks,notifications,RESOLVED,LATER,<include> task to include external XML files containing Ant definitions,2008-02-22 12:18:59,
11313,Ant,Core,notifications,RESOLVED,FIXED,Add getter method for link name to TarEntry,2008-02-22 12:18:59,
17895,Ant,Core tasks,notifications,RESOLVED,WONTFIX,Smarter jar task,2008-02-22 12:18:59,
24431,Ant,Core,notifications,NEW,---,XML Logger marks compile-errors as warnings,2008-11-24 03:58:00,
20547,Ant,Optional Tasks,notifications,RESOLVED,FIXED,Make <batchtest> to ignore abstract test cases,2013-09-16 22:00:34,
2476,Ant,Core tasks,notifications,RESOLVED,FIXED,[PATCH] new compiler kjc and gcj support,2008-02-22 12:18:59,
